site_key,site_name,COMMON NAME,SCIENTIFIC NAME,checklists,individuals
jones_cove,Jones Cove,Cackling/Canada Goose,Branta hutchinsii/canadensis,0,0
jones_cove,Jones Cove,Calidris sp.,Calidris sp.,0,0
jones_cove,Jones Cove,California Gull,Larus californicus,0,0
jones_cove,Jones Cove,Calliope Hummingbird,Selasphorus calliope,0,0
jones_cove,Jones Cove,Canada Goose,Branta canadensis,0,0
jones_cove,Jones Cove,Canada Warbler,Cardellina canadensis,0,0
jones_cove,Jones Cove,Canvasback,Aythya valisineria,0,0
jones_cove,Jones Cove,Cape May Warbler,Setophaga tigrina,0,0
jones_cove,Jones Cove,Caprimulgus sp.,Caprimulgus sp.,0,0
jones_cove,Jones Cove,Carolina Chickadee,Poecile carolinensis,3,6
jones_cove,Jones Cove,Carolina Wren,Thryothorus ludovicianus,7,19
jones_cove,Jones Cove,Carolina x Black-capped Chickadee (hybrid),Poecile carolinensis x atricapillus,0,0
jones_cove,Jones Cove,Carolina/Black-capped Chickadee,Poecile carolinensis/atricapillus,0,0
jones_cove,Jones Cove,Caspian Tern,Hydroprogne caspia,0,0
jones_cove,Jones Cove,Cassin's/Blue-headed Vireo,Vireo cassinii/solitarius,0,0
jones_cove,Jones Cove,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,0,0
jones_cove,Jones Cove,Catharus sp.,Catharus sp.,0,0
jones_cove,Jones Cove,Cave Swallow,Petrochelidon fulva,0,0
jones_cove,Jones Cove,Cedar Waxwing,Bombycilla cedrorum,1,9
jones_cove,Jones Cove,Cerulean Warbler,Setophaga cerulea,0,0
jones_cove,Jones Cove,Cerulean Warbler x Northern Parula (hybrid),Setophaga cerulea x americana,0,0
jones_cove,Jones Cove,Chestnut-collared Longspur,Calcarius ornatus,0,0
jones_cove,Jones Cove,Chestnut-sided Warbler,Setophaga pensylvanica,0,0
jones_cove,Jones Cove,Chilean Flamingo,Phoenicopterus chilensis,0,0
jones_cove,Jones Cove,Chimney Swift,Chaetura pelagica,1,2
jones_cove,Jones Cove,Chipping Sparrow,Spizella passerina,2,3
jones_cove,Jones Cove,Chipping Sparrow/Worm-eating Warbler,Spizella passerina/Helmitheros vermivorum,0,0
jones_cove,Jones Cove,Chroicocephalus sp.,Chroicocephalus sp.,0,0
jones_cove,Jones Cove,Chuck-will's-widow,Antrostomus carolinensis,0,0
jones_cove,Jones Cove,Chukar,Alectoris chukar,0,0
jones_cove,Jones Cove,Cinnamon Teal,Spatula cyanoptera,0,0
jones_cove,Jones Cove,Clapper Rail,Rallus crepitans,0,0
jones_cove,Jones Cove,Clark's Grebe,Aechmophorus clarkii,0,0
jones_cove,Jones Cove,Clay-colored Sparrow,Spizella pallida,0,0
jones_cove,Jones Cove,Clay-colored x Field Sparrow (hybrid),Spizella pallida x pusilla,0,0
jones_cove,Jones Cove,Cliff Swallow,Petrochelidon pyrrhonota,0,0
jones_cove,Jones Cove,Cliff/Cave Swallow,Petrochelidon pyrrhonota/fulva,0,0
jones_cove,Jones Cove,Coccyzus sp.,Coccyzus sp.,0,0
jones_cove,Jones Cove,Cockatiel,Nymphicus hollandicus,0,0
jones_cove,Jones Cove,Common Eider,Somateria mollissima,0,0
jones_cove,Jones Cove,Common Gallinule,Gallinula galeata,0,0
jones_cove,Jones Cove,Common Goldeneye,Bucephala clangula,0,0
jones_cove,Jones Cove,Common Grackle,Quiscalus quiscula,2,21
jones_cove,Jones Cove,Common Ground Dove,Columbina passerina,0,0
jones_cove,Jones Cove,Common Gull,Larus canus,0,0
jones_cove,Jones Cove,Common Loon,Gavia immer,0,0
jones_cove,Jones Cove,Common Merganser,Mergus merganser,0,0
jones_cove,Jones Cove,Common Murre,Uria aalge,0,0
jones_cove,Jones Cove,Common Nighthawk,Chordeiles minor,0,0
jones_cove,Jones Cove,Common Raven,Corvus corax,0,0
jones_cove,Jones Cove,Common Tern,Sterna hirundo,1,0
jones_cove,Jones Cove,Common Yellowthroat,Geothlypis trichas,2,6
jones_cove,Jones Cove,Common/Arctic Tern,Sterna hirundo/paradisaea,0,0
jones_cove,Jones Cove,Common/Red-breasted Merganser,Mergus merganser/serrator,0,0
jones_cove,Jones Cove,Common/Wilson's Snipe,Gallinago gallinago/delicata,0,0
jones_cove,Jones Cove,Connecticut Warbler,Oporornis agilis,0,0
jones_cove,Jones Cove,Connecticut/MacGillivray's/Mourning Warbler,Oporornis/Geothlypis sp. (Mourning-type),0,0
jones_cove,Jones Cove,Cooper's Hawk,Astur cooperii,1,2
jones_cove,Jones Cove,Cooper's Hawk/American Goshawk,Astur cooperii/atricapillus,0,0
jones_cove,Jones Cove,Cory's Shearwater,Calonectris borealis,0,0
jones_cove,Jones Cove,Cory's/Scopoli's Shearwater,Calonectris borealis/diomedea,0,0
jones_cove,Jones Cove,Cory's/Scopoli's/Great Shearwater,Calonectris borealis/diomedea/Ardenna gravis,0,0
jones_cove,Jones Cove,Couch's Kingbird,Tyrannus couchii,0,0
jones_cove,Jones Cove,Crested Caracara,Caracara plancus,0,0
jones_cove,Jones Cove,Curlew Sandpiper,Calidris ferruginea,0,0
jones_cove,Jones Cove,Dark-eyed Junco,Junco hyemalis,0,0
jones_cove,Jones Cove,Dark-eyed Junco x White-throated Sparrow (hybrid),Junco hyemalis x Zonotrichia albicollis,0,0
jones_cove,Jones Cove,Desertas Petrel,Pterodroma deserta,0,0
jones_cove,Jones Cove,Diamond Dove,Geopelia cuneata,0,0
jones_cove,Jones Cove,Dickcissel,Spiza americana,0,0
jones_cove,Jones Cove,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),0,0
jones_cove,Jones Cove,Domestic goose sp. x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,0,0
jones_cove,Jones Cove,Double-crested Cormorant,Nannopterum auritum,0,0
jones_cove,Jones Cove,Double-crested/Neotropic Cormorant,Nannopterum auritum/brasilianum,0,0
jones_cove,Jones Cove,Dovekie,Alle alle,0,0
jones_cove,Jones Cove,Downy Woodpecker,Dryobates pubescens,0,0
jones_cove,Jones Cove,Downy/Hairy Woodpecker,Dryobates pubescens/Leuconotopicus villosus,0,0
jones_cove,Jones Cove,Dunlin,Calidris alpina,0,0
jones_cove,Jones Cove,Dunlin x White-rumped Sandpiper (hybrid),Calidris alpina x fuscicollis,0,0
jones_cove,Jones Cove,Dusky Flycatcher,Empidonax oberholseri,0,0
jones_cove,Jones Cove,Eared Grebe,Podiceps nigricollis,0,0
jones_cove,Jones Cove,Eastern Bluebird,Sialia sialis,3,9
jones_cove,Jones Cove,Eastern Kingbird,Tyrannus tyrannus,0,0
jones_cove,Jones Cove,Eastern Meadowlark,Sturnella magna,2,8
jones_cove,Jones Cove,Eastern Phoebe,Sayornis phoebe,0,0
jones_cove,Jones Cove,Eastern Screech-Owl,Megascops asio,1,1
jones_cove,Jones Cove,Eastern Towhee,Pipilo erythrophthalmus,1,1
jones_cove,Jones Cove,Eastern Warbling Vireo,Vireo gilvus,0,0
jones_cove,Jones Cove,Eastern Whip-poor-will,Antrostomus vociferus,0,0
jones_cove,Jones Cove,Eastern Wood-Pewee,Contopus virens,1,1
jones_cove,Jones Cove,Eastern Yellow Wagtail,Motacilla tschutschensis,0,0
jones_cove,Jones Cove,Eastern/Western Warbling Vireo,Vireo gilvus/swainsoni,0,0
jones_cove,Jones Cove,Egretta sp.,Egretta sp.,0,0
jones_cove,Jones Cove,Egyptian Goose,Alopochen aegyptiaca,0,0
jones_cove,Jones Cove,Elegant Tern,Thalasseus elegans,0,0
jones_cove,Jones Cove,Empidonax sp.,Empidonax sp.,0,0
jones_cove,Jones Cove,Emu,Dromaius novaehollandiae,0,0
jones_cove,Jones Cove,Eurasian Collared-Dove,Streptopelia decaocto,0,0
jones_cove,Jones Cove,Eurasian Whimbrel,Numenius phaeopus,0,0
jones_cove,Jones Cove,Eurasian Wigeon,Mareca penelope,0,0
jones_cove,Jones Cove,Eurasian x American Wigeon (hybrid),Mareca penelope x americana,0,0
jones_cove,Jones Cove,Eurasian/American Wigeon,Mareca penelope/americana,0,0
jones_cove,Jones Cove,European Golden-Plover,Pluvialis apricaria,0,0
jones_cove,Jones Cove,European Goldfinch,Carduelis carduelis,0,0
jones_cove,Jones Cove,European Greenfinch,Chloris chloris,0,0
jones_cove,Jones Cove,European Starling,Sturnus vulgaris,1,1
jones_cove,Jones Cove,European Storm-Petrel,Hydrobates pelagicus,0,0
jones_cove,Jones Cove,Evening Grosbeak,Hesperiphona vespertina,0,0
jones_cove,Jones Cove,Ferruginous Hawk,Buteo regalis,0,0
jones_cove,Jones Cove,Field Sparrow,Spizella pusilla,0,0
jones_cove,Jones Cove,Fish Crow,Corvus ossifragus,0,0
jones_cove,Jones Cove,Fork-tailed Flycatcher,Tyrannus savana,0,0
jones_cove,Jones Cove,Forster's Tern,Sterna forsteri,2,1
jones_cove,Jones Cove,Forster's/Common Tern,Sterna forsteri/hirundo,0,0
jones_cove,Jones Cove,Fox Sparrow,Passerella iliaca,0,0
jones_cove,Jones Cove,Franklin's Gull,Leucophaeus pipixcan,0,0
jones_cove,Jones Cove,Fulvous Whistling-Duck,Dendrocygna bicolor,0,0
jones_cove,Jones Cove,Gadwall,Mareca strepera,0,0
jones_cove,Jones Cove,Gadwall x Mallard (hybrid),Mareca strepera x Anas platyrhynchos,0,0
jones_cove,Jones Cove,Garganey,Spatula querquedula,0,0
jones_cove,Jones Cove,Glaucous Gull,Larus hyperboreus,0,0
jones_cove,Jones Cove,Glossy Ibis,Plegadis falcinellus,1,0
jones_cove,Jones Cove,Glossy x White-faced Ibis (hybrid),Plegadis falcinellus x chihi,0,0
jones_cove,Jones Cove,Glossy/White-faced Ibis,Plegadis falcinellus/chihi,0,0
jones_cove,Jones Cove,Golden Eagle,Aquila chrysaetos,0,0
jones_cove,Jones Cove,Golden Pheasant,Chrysolophus pictus,0,0
jones_cove,Jones Cove,Golden-crowned Kinglet,Regulus satrapa,1,1
jones_cove,Jones Cove,Golden-winged Warbler,Vermivora chrysoptera,0,0
jones_cove,Jones Cove,Golden-winged x Blue-winged Warbler (hybrid),Vermivora chrysoptera x cyanoptera,0,0
jones_cove,Jones Cove,Golden-winged/Blue-winged Warbler,Vermivora chrysoptera/cyanoptera,0,0
jones_cove,Jones Cove,Golden/Bald Eagle,Aquila chrysaetos/Haliaeetus leucocephalus,0,0
jones_cove,Jones Cove,Grasshopper Sparrow,Ammodramus savannarum,0,0
jones_cove,Jones Cove,Gray Catbird,Dumetella carolinensis,4,7
jones_cove,Jones Cove,Gray Flycatcher,Empidonax wrightii,0,0
jones_cove,Jones Cove,Gray Heron,Ardea cinerea,0,0
jones_cove,Jones Cove,Gray Kingbird,Tyrannus dominicensis,0,0
jones_cove,Jones Cove,Gray-cheeked Thrush,Catharus minimus,0,0
jones_cove,Jones Cove,Gray-cheeked/Bicknell's Thrush,Catharus minimus/bicknelli,0,0
jones_cove,Jones Cove,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,0,0
jones_cove,Jones Cove,Graylag Goose,Anser anser,0,0
jones_cove,Jones Cove,Graylag x Canada Goose (hybrid),Anser anser x Branta canadensis,0,0
jones_cove,Jones Cove,Great Black-backed Gull,Larus marinus,1,0
jones_cove,Jones Cove,Great Blue Heron,Ardea herodias,1,0
jones_cove,Jones Cove,Great Cormorant,Phalacrocorax carbo,0,0
jones_cove,Jones Cove,Great Crested Flycatcher,Myiarchus crinitus,1,1
jones_cove,Jones Cove,Great Egret,Ardea alba,1,0
jones_cove,Jones Cove,Great Horned Owl,Bubo virginianus,1,1
jones_cove,Jones Cove,Great Shearwater,Ardenna gravis,0,0
jones_cove,Jones Cove,Great Skua,Stercorarius skua,0,0
jones_cove,Jones Cove,Great Tit,Parus major,0,0
jones_cove,Jones Cove,Great/Double-crested Cormorant,Phalacrocorax carbo/Nannopterum auritum,0,0
jones_cove,Jones Cove,Greater Scaup,Aythya marila,0,0
jones_cove,Jones Cove,Greater White-fronted Goose,Anser albifrons,0,0
jones_cove,Jones Cove,Greater White-fronted x Canada Goose (hybrid),Anser albifrons x Branta canadensis,0,0
jones_cove,Jones Cove,Greater Yellowlegs,Tringa melanoleuca,0,0
jones_cove,Jones Cove,Greater/Lesser Scaup,Aythya marila/affinis,0,0
jones_cove,Jones Cove,Green Heron,Butorides virescens,0,0
jones_cove,Jones Cove,Green Peafowl,Pavo muticus,0,0
jones_cove,Jones Cove,Green Pheasant,Phasianus versicolor,0,0
jones_cove,Jones Cove,Green-tailed Towhee,Pipilo chlorurus,0,0
jones_cove,Jones Cove,Green-winged Teal,Anas crecca,0,0
jones_cove,Jones Cove,Groove-billed Ani,Crotophaga sulcirostris,0,0
jones_cove,Jones Cove,Gull-billed Tern,Gelochelidon nilotica,0,0
jones_cove,Jones Cove,Hairy Woodpecker,Leuconotopicus villosus,1,2
jones_cove,Jones Cove,Hammond's Flycatcher,Empidonax hammondii,0,0
jones_cove,Jones Cove,Harlequin Duck,Histrionicus histrionicus,0,0
jones_cove,Jones Cove,Harris's Sparrow,Zonotrichia querula,0,0
jones_cove,Jones Cove,Heermann's Gull,Larus heermanni,0,0
jones_cove,Jones Cove,Helmeted Guineafowl,Numida meleagris,0,0
jones_cove,Jones Cove,Henslow's Sparrow,Centronyx henslowii,0,0
jones_cove,Jones Cove,Hermit Thrush,Catharus guttatus,0,0
jones_cove,Jones Cove,Hooded Merganser,Lophodytes cucullatus,0,0
jones_cove,Jones Cove,Hooded Warbler,Setophaga citrina,0,0
jones_cove,Jones Cove,Horned Grebe,Podiceps auritus,0,0
jones_cove,Jones Cove,Horned Lark,Eremophila alpestris,0,0
jones_cove,Jones Cove,Horned/Eared Grebe,Podiceps auritus/nigricollis,0,0
jones_cove,Jones Cove,House Crow,Corvus splendens,0,0
jones_cove,Jones Cove,House Finch,Haemorhous mexicanus,0,0
jones_cove,Jones Cove,House Sparrow,Passer domesticus,0,0
jones_cove,Jones Cove,House/Purple Finch,Haemorhous mexicanus/purpureus,0,0
jones_cove,Jones Cove,Hudsonian Godwit,Limosa haemastica,0,0
jones_cove,Jones Cove,Hudsonian Whimbrel,Numenius hudsonicus,0,0
jones_cove,Jones Cove,Hydrobates sp.,Hydrobates sp.,0,0
jones_cove,Jones Cove,Iceland Gull,Larus glaucoides,0,0
jones_cove,Jones Cove,Inca Dove,Columbina inca,0,0
jones_cove,Jones Cove,Indian Peafowl,Pavo cristatus,0,0
jones_cove,Jones Cove,Indigo Bunting,Passerina cyanea,3,18
jones_cove,Jones Cove,Island Canary,Serinus canaria,0,0
jones_cove,Jones Cove,Kentucky Warbler,Geothlypis formosa,0,0
jones_cove,Jones Cove,Killdeer,Charadrius vociferus,1,12
jones_cove,Jones Cove,King Eider,Somateria spectabilis,0,0
jones_cove,Jones Cove,King Rail,Rallus elegans,0,0
jones_cove,Jones Cove,King/Clapper Rail,Rallus elegans/crepitans,0,0
jones_cove,Jones Cove,King/Common Eider,Somateria spectabilis/mollissima,0,0
jones_cove,Jones Cove,King/Virginia Rail,Rallus elegans/limicola,0,0
jones_cove,Jones Cove,Kirtland's Warbler,Setophaga kirtlandii,0,0
jones_cove,Jones Cove,Lady Amherst's Pheasant,Chrysolophus amherstiae,0,0
jones_cove,Jones Cove,Lapland Longspur,Calcarius lapponicus,0,0
jones_cove,Jones Cove,Lark Bunting,Calamospiza melanocorys,0,0
jones_cove,Jones Cove,Lark Sparrow,Chondestes grammacus,0,0
jones_cove,Jones Cove,Larus sp.,Larus sp.,0,0
jones_cove,Jones Cove,Laughing Gull,Leucophaeus atricilla,5,45
jones_cove,Jones Cove,Laughing/Franklin's Gull,Leucophaeus atricilla/pipixcan,0,0
jones_cove,Jones Cove,Lawrence's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F2 backcross),0,0
jones_cove,Jones Cove,Lazuli Bunting,Passerina amoena,0,0
jones_cove,Jones Cove,Lazuli/Indigo Bunting,Passerina amoena/cyanea,0,0
jones_cove,Jones Cove,LeConte's Sparrow,Ammospiza leconteii,0,0
jones_cove,Jones Cove,Leach's Storm-Petrel,Hydrobates leucorhous,0,0
jones_cove,Jones Cove,Least Bittern,Botaurus exilis,0,0
jones_cove,Jones Cove,Least Flycatcher,Empidonax minimus,0,0
jones_cove,Jones Cove,Least Sandpiper,Calidris minutilla,0,0
jones_cove,Jones Cove,Least Tern,Sternula antillarum,0,0
jones_cove,Jones Cove,Leiothlypis sp.,Leiothlypis sp.,0,0
jones_cove,Jones Cove,Lesser Black-backed Gull,Larus fuscus,0,0
jones_cove,Jones Cove,Lesser Goldfinch,Spinus psaltria,0,0
jones_cove,Jones Cove,Lesser Scaup,Aythya affinis,0,0
jones_cove,Jones Cove,Lesser Yellowlegs,Tringa flavipes,0,0
jones_cove,Jones Cove,Lesser/Greater Yellowlegs,Tringa flavipes/melanoleuca,0,0
jones_cove,Jones Cove,Lewis's Woodpecker,Melanerpes lewis,0,0
jones_cove,Jones Cove,Limpkin,Aramus guarauna,0,0
jones_cove,Jones Cove,Lincoln's Sparrow,Melospiza lincolnii,0,0
jones_cove,Jones Cove,Lincoln's/Swamp Sparrow,Melospiza lincolnii/georgiana,0,0
jones_cove,Jones Cove,Little Blue Heron,Egretta caerulea,0,0
jones_cove,Jones Cove,Little Egret,Egretta garzetta,0,0
jones_cove,Jones Cove,Little Gull,Hydrocoloeus minutus,0,0
jones_cove,Jones Cove,Loggerhead Shrike,Lanius ludovicianus,0,0
jones_cove,Jones Cove,Long-billed Curlew,Numenius americanus,0,0
jones_cove,Jones Cove,Long-billed Dowitcher,Limnodromus scolopaceus,0,0
jones_cove,Jones Cove,Long-eared Owl,Asio otus,0,0
jones_cove,Jones Cove,Long-eared/Short-eared Owl,Asio otus/flammeus,0,0
jones_cove,Jones Cove,Long-tailed Duck,Clangula hyemalis,0,0
jones_cove,Jones Cove,Long-tailed Jaeger,Stercorarius longicaudus,0,0
jones_cove,Jones Cove,Long-tailed/Parasitic Jaeger,Stercorarius longicaudus/parasiticus,0,0
jones_cove,Jones Cove,Louisiana Waterthrush,Parkesia motacilla,0,0
jones_cove,Jones Cove,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,0,0
jones_cove,Jones Cove,Lucy's Warbler,Leiothlypis luciae,0,0
jones_cove,Jones Cove,MacGillivray's Warbler,Geothlypis tolmiei,0,0
jones_cove,Jones Cove,Magnificent Frigatebird,Fregata magnificens,0,0
jones_cove,Jones Cove,Magnolia Warbler,Setophaga magnolia,0,0
jones_cove,Jones Cove,Mallard,Anas platyrhynchos,0,0
jones_cove,Jones Cove,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,0,0
jones_cove,Jones Cove,Mallard x Northern Pintail (hybrid),Anas platyrhynchos x acuta,0,0
jones_cove,Jones Cove,Mallard/American Black Duck,Anas platyrhynchos/rubripes,0,0
jones_cove,Jones Cove,Mallard/Mottled Duck,Anas platyrhynchos/fulvigula,0,0
jones_cove,Jones Cove,Mandarin Duck,Aix galericulata,0,0
jones_cove,Jones Cove,Manx Shearwater,Puffinus puffinus,0,0
jones_cove,Jones Cove,Marbled Godwit,Limosa fedoa,0,0
jones_cove,Jones Cove,Marsh Wren,Cistothorus palustris,0,0
jones_cove,Jones Cove,Masked Booby,Sula dactylatra,0,0
jones_cove,Jones Cove,Merlin,Falco columbarius,0,0
jones_cove,Jones Cove,Mexican Violetear,Colibri thalassinus,0,0
jones_cove,Jones Cove,Mississippi Kite,Ictinia mississippiensis,0,0
jones_cove,Jones Cove,Monk Parakeet,Myiopsitta monachus,0,0
jones_cove,Jones Cove,Mottled Duck,Anas fulvigula,0,0
jones_cove,Jones Cove,Mountain Bluebird,Sialia currucoides,0,0
jones_cove,Jones Cove,Mountain Plover,Anarhynchus montanus,0,0
jones_cove,Jones Cove,Mourning Dove,Zenaida macroura,4,8
jones_cove,Jones Cove,Mourning Warbler,Geothlypis philadelphia,0,0
jones_cove,Jones Cove,Mourning Warbler x Common Yellowthroat (hybrid),Geothlypis philadelphia x trichas,0,0
jones_cove,Jones Cove,Muscovy Duck,Cairina moschata,0,0
jones_cove,Jones Cove,Muscovy Duck x Mallard (hybrid),Cairina moschata x Anas platyrhynchos,0,0
jones_cove,Jones Cove,Mute Swan,Cygnus olor,0,0
jones_cove,Jones Cove,Myiarchus sp.,Myiarchus sp.,0,0
jones_cove,Jones Cove,Nanday Parakeet,Aratinga nenday,0,0
jones_cove,Jones Cove,Nashville Warbler,Leiothlypis ruficapilla,0,0
jones_cove,Jones Cove,Nelson's Sparrow,Ammospiza nelsoni,1,1
jones_cove,Jones Cove,Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow),Ammospiza nelsoni/caudacuta,0,0
jones_cove,Jones Cove,Neotropic Cormorant,Nannopterum brasilianum,0,0
jones_cove,Jones Cove,Northern Bobwhite,Colinus virginianus,2,3
jones_cove,Jones Cove,Northern Cardinal,Cardinalis cardinalis,6,22
jones_cove,Jones Cove,Northern Flicker,Colaptes auratus,3,3
jones_cove,Jones Cove,Northern Fulmar,Fulmarus glacialis,0,0
jones_cove,Jones Cove,Northern Gannet,Morus bassanus,0,0
jones_cove,Jones Cove,Northern Harrier,Circus hudsonius,0,0
jones_cove,Jones Cove,Northern House Wren,Troglodytes aedon,1,1
jones_cove,Jones Cove,Northern Lapwing,Vanellus vanellus,0,0
jones_cove,Jones Cove,Northern Mockingbird,Mimus polyglottos,1,1
jones_cove,Jones Cove,Northern Parula,Setophaga americana,0,0
jones_cove,Jones Cove,Northern Parula x Yellow-throated Warbler (hybrid),Setophaga americana x dominica,0,0
jones_cove,Jones Cove,Northern Pintail,Anas acuta,0,0
jones_cove,Jones Cove,Northern Red Bishop,Euplectes franciscanus,0,0
jones_cove,Jones Cove,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0,0
jones_cove,Jones Cove,Northern Saw-whet Owl,Aegolius acadicus,0,0
jones_cove,Jones Cove,Northern Shoveler,Spatula clypeata,0,0
jones_cove,Jones Cove,Northern Shrike,Lanius borealis,0,0
jones_cove,Jones Cove,Northern Waterthrush,Parkesia noveboracensis,0,0
jones_cove,Jones Cove,Northern Wheatear,Oenanthe oenanthe,0,0
jones_cove,Jones Cove,Northern Yellow Warbler,Setophaga aestiva,2,2
jones_cove,Jones Cove,Olive-sided Flycatcher,Contopus cooperi,0,0
jones_cove,Jones Cove,Orange-cheeked Waxbill,Estrilda melpoda,0,0
jones_cove,Jones Cove,Orange-crowned Warbler,Leiothlypis celata,0,0
jones_cove,Jones Cove,Orchard Oriole,Icterus spurius,1,1
jones_cove,Jones Cove,Osprey,Pandion haliaetus,3,7
jones_cove,Jones Cove,Ovenbird,Seiurus aurocapilla,0,0
jones_cove,Jones Cove,Pacific Loon,Gavia pacifica,0,0
jones_cove,Jones Cove,Pacific/Winter Wren,Troglodytes pacificus/hiemalis,0,0
jones_cove,Jones Cove,Paint-billed Crake,Mustelirallus erythrops,0,0
jones_cove,Jones Cove,Painted Bunting,Passerina ciris,0,0
jones_cove,Jones Cove,Palm Warbler,Setophaga palmarum,1,1
jones_cove,Jones Cove,Parasitic Jaeger,Stercorarius parasiticus,0,0
jones_cove,Jones Cove,Parasitic/Pomarine Jaeger,Stercorarius parasiticus/pomarinus,0,0
jones_cove,Jones Cove,Passenger Pigeon,Ectopistes migratorius,0,0
jones_cove,Jones Cove,Passerina sp.,Passerina sp.,0,0
jones_cove,Jones Cove,Pectoral Sandpiper,Calidris melanotos,0,0
jones_cove,Jones Cove,Peregrine Falcon,Falco peregrinus,0,0
jones_cove,Jones Cove,Petrochelidon sp.,Petrochelidon sp.,0,0
jones_cove,Jones Cove,Pheucticus sp.,Pheucticus sp.,0,0
jones_cove,Jones Cove,Philadelphia Vireo,Vireo philadelphicus,0,0
jones_cove,Jones Cove,Philadelphia/Eastern Warbling Vireo,Vireo philadelphicus/gilvus,0,0
jones_cove,Jones Cove,Philadelphia/Red-eyed Vireo,Vireo philadelphicus/olivaceus,0,0
jones_cove,Jones Cove,Pied-billed Grebe,Podilymbus podiceps,0,0
jones_cove,Jones Cove,Pileated Woodpecker,Dryocopus pileatus,1,1
jones_cove,Jones Cove,Pine Grosbeak,Pinicola enucleator,0,0
jones_cove,Jones Cove,Pine Siskin,Spinus pinus,0,0
jones_cove,Jones Cove,Pine Warbler,Setophaga pinus,1,6
jones_cove,Jones Cove,Pink-footed Goose,Anser brachyrhynchus,0,0
jones_cove,Jones Cove,Piping Plover,Charadrius melodus,0,0
jones_cove,Jones Cove,Podiceps sp.,Podiceps sp.,0,0
jones_cove,Jones Cove,Pomarine Jaeger,Stercorarius pomarinus,0,0
jones_cove,Jones Cove,Prairie Falcon,Falco mexicanus,0,0
jones_cove,Jones Cove,Prairie Warbler,Setophaga discolor,0,0
jones_cove,Jones Cove,Prothonotary Warbler,Protonotaria citrea,0,0
jones_cove,Jones Cove,Pterodroma sp.,Pterodroma sp.,0,0
jones_cove,Jones Cove,Purple Finch,Haemorhous purpureus,0,0
jones_cove,Jones Cove,Purple Gallinule,Porphyrio martinica,0,0
jones_cove,Jones Cove,Purple Martin,Progne subis,1,0
jones_cove,Jones Cove,Purple Sandpiper,Calidris maritima,0,0
jones_cove,Jones Cove,Rallus sp.,Rallus sp.,0,0
jones_cove,Jones Cove,Razorbill,Alca torda,0,0
jones_cove,Jones Cove,Red Crossbill,Loxia curvirostra,0,0
jones_cove,Jones Cove,Red Junglefowl,Gallus gallus,0,0
jones_cove,Jones Cove,Red Knot,Calidris canutus,0,0
jones_cove,Jones Cove,Red Phalarope,Phalaropus fulicarius,0,0
jones_cove,Jones Cove,Red-bellied Woodpecker,Melanerpes carolinus,2,2
